ModelNickname,Estimator,Xvars,HyperParams,Scaler,Observations,Tuned,CrossValidated,DynamicallyTested,Integration,TestSetLength,TestSetRMSE,TestSetMAPE,TestSetMAE,TestSetR2,LastTestSetPrediction,LastTestSetActual,CILevel,CIPlusMinus,InSampleRMSE,InSampleMAPE,InSampleMAE,InSampleR2,ValidationSetLength,ValidationMetric,ValidationMetricValue,models,weights,LevelTestSetRMSE,LevelTestSetMAPE,LevelTestSetMAE,LevelTestSetR2,best_model,Series
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,False,,1,26,5592.690599030116,1.2433166420139068,4597.018500238357,0.03589693022037266,-116.9327331409614,4389.610000000001,0.95,9582.020912822933,5644.551318748261,0.8515301411464486,4258.428148045231,0.3294547827270411,,,,"['knn', 'mlp', 'svr', 'elasticnet', 'gbt']",,10275.934938469589,0.13025760867471858,8506.916568577333,-0.27097027367435733,True,Plains-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,False,,1,26,5650.815716551577,1.162656551403617,4779.986928126594,0.015752847773230716,-318.0219273189736,4389.610000000001,0.95,7811.250537168167,4771.797128652025,0.7173331081228835,3597.4646304524613,0.5207819578985581,,,,"['knn', 'mlp', 'svr', 'elasticnet', 'gbt', 'xgboost', 'mlr']","(0.16898469230913774, 0.168468108949897, 0.16826716321476484, 0.16820986173104335, 0.16375953043793084, 0.16231064335722623, 0.0)",8480.32613305552,0.10880043271778507,6981.478913646033,0.134398878750142,False,Plains-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 16, 'weights': 'uniform'}",minmax,168,True,True,True,1,26,5705.055682000333,1.2948318186465912,4575.034543269231,-0.0032326394972519434,1914.0468750000005,4389.610000000001,0.95,11376.182897996421,6568.970118087534,1.1680152362563307,4971.957354753521,0.09183702939171434,,rmse,7715.5327053912915,,,6123.150952462895,0.08013933062127304,4953.03348557693,0.5487235882096497,False,Plains-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 2, 'l1_ratio': 0}",minmax,168,True,True,True,1,26,5726.9002890154525,1.0198055715230032,4633.142748495435,-0.010930085613150897,334.7871310734713,4389.610000000001,0.95,13683.787296892151,6838.256271135104,1.0244961433296222,5133.460288618664,0.01585302412091716,,rmse,7839.586305936248,,,11704.335154164028,0.14614389937638184,9607.79162033726,-0.6488691783438514,False,Plains-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",scale,168,True,True,True,1,26,5775.328494957127,1.007062197546473,4642.5777937554385,-0.028099767956508925,7.804733124833711,4389.610000000001,0.95,14561.307256479688,6891.690710264127,1.0006101345552683,5158.730496596603,0.00041259618179145807,,rmse,7798.239851323798,,,14521.824473446559,0.17604675255732366,11673.136265601901,-1.538253931347831,False,Plains-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': None}",minmax,168,True,True,True,1,26,5845.99306127354,2.16773776965923,4951.062475348327,-0.053412504216524104,-2141.0201503732214,4389.610000000001,0.95,2672.8603146220717,1456.4418476792653,0.4342306173666428,1190.7399486249099,0.9553567796153967,,rmse,8552.102869087741,,,9733.263913720186,0.14984022130465352,8343.328423870253,-0.14027525499158733,False,Plains-organic
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3, 'epsilon': 0.01}",minmax,168,True,True,True,1,26,5944.611813192288,1.3432329243664811,4678.342608589681,-0.08925328529361742,-700.282254529891,4389.610000000001,0.95,11161.820004662348,6938.2889160901095,1.0210058039834453,5126.874156910516,-0.013150534714926332,,rmse,7830.412099892775,,,25630.18892157487,0.3317172189294112,21575.86837801361,-6.906719211460549,False,Plains-organic
prophet,prophet,[],{},,168,False,False,True,1,26,6032.58949670728,3.4144726473409253,4938.144178909181,-0.12173281632690092,1893.5199962486154,4389.610000000001,0.95,13684.573469069906,6237.822239811273,2.1776948849092523,4658.739847765073,0.10637389843331158,,,,,,15878.481490028713,0.235229171928255,14631.358906560034,-2.034664159491868,False,Plains-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},scale,168,True,True,True,1,26,6087.634601258281,1.7728956175365886,5073.488260305767,-0.1422969883845442,1572.369972870385,4389.610000000001,0.95,12452.905216594212,5623.521812890382,1.682436256921206,4202.310438572174,0.3344418811847759,,rmse,34770.685290472386,,,8363.80492689504,0.11053524829748265,6989.03832844203,0.1580224898635063,False,Plains-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,168,True,True,True,1,26,7166.524263664222,2.9384728359688457,6014.836651846079,-0.5830660284054712,-1421.033935546875,4389.610000000001,0.95,470.8780914162005,248.12498651533096,0.0728903760434182,181.58662293769987,0.9987042828160849,,rmse,8784.075721251802,,,11350.298228323223,0.1661547192850457,9298.611300048824,-0.5506266608725308,False,Plains-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},,168,True,True,True,1,26,200506.49669774112,4.416649836976591,157208.14629617764,0.17193955316519627,-63386.632496356964,-100988.10999999999,0.95,239514.12220414513,121389.59064278592,6.131487322532884,98226.15462226371,0.5420119655136435,,rmse,1281534.603604866,,,356246.2915684966,0.5360005259986417,320866.01477126195,-3.7456244989126493,True,Portland-conventional
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,168,True,True,True,1,26,212243.8518283536,4.282157294939917,156540.4232001202,0.07215511040955336,-155472.21875,-100988.10999999999,0.95,51055.13109665314,29419.887985262732,1.056660410682992,23388.20579122193,0.9730987000061821,,rmse,170732.81081543735,,,257469.19068900737,0.3345774815665186,197595.3958052885,-1.478809790706522,False,Portland-conventional
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,168,False,False,,1,26,218956.09727155574,1.8181798188537799,160445.11640251626,0.012540642450472594,-39002.37810778872,-100988.10999999999,0.95,151337.09331115667,89025.28351288984,1.2195201251271848,65642.70417129599,0.7536696245677961,,,,"['elasticnet', 'gbt', 'knn', 'xgboost', 'mlp', 'svr', 'mlr']","(0.1695008182148086, 0.16699683283967098, 0.1665290882684306, 0.16590986135181698, 0.1655563759387191, 0.1655070233865537, 0.0)",339008.1569726612,0.47408677387827886,295637.16084344254,-3.2974710832633614,False,Portland-conventional
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,168,False,False,,1,26,218966.83060196962,1.9734933818026943,161294.032631098,0.012443828637436871,-45782.866666739435,-100988.10999999999,0.95,128169.88806685944,71944.25410959136,1.2690401742587127,54179.45254462829,0.8391268866866294,,,,"['elasticnet', 'gbt', 'knn', 'xgboost', 'mlp']",,337965.9206475349,0.47633930660958523,295414.81984259037,-3.2710876741518797,False,Portland-conventional
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'solver': 'adam', 'random_state': 20}",scale,168,True,True,True,1,26,220651.51315184715,0.9983672891201967,157127.58834859336,-0.002810708195256195,34.931481911132984,-100988.10999999999,0.95,385365.61004472687,179353.2591004972,1.0005208743643712,125224.2784563334,0.00020770942742676102,,rmse,173099.47080414914,,,275531.88000741747,0.33932888275594053,223566.4554835968,-1.8388103376276304,False,Portland-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3, 'epsilon': 0.01}",minmax,168,True,True,True,1,26,220995.92037144315,1.2304819124855304,157536.61703015666,-0.005943655573843465,-5275.98803462316,-100988.10999999999,0.95,276738.795727442,179391.77747283626,1.1299028864290523,125222.7754268471,-0.00022177267060619066,,rmse,173429.89663283317,,,348462.7000129158,0.4575030981830431,293802.95074690157,-3.540516537513115,False,Portland-conventional
prophet,prophet,[],{},,168,False,False,True,1,26,222748.78807872633,2.060822456921304,166510.9238919194,-0.021964576250782075,-4433.337486752644,-100988.10999999999,0.95,336806.70961124834,169735.71041813967,2.424577096858481,122504.27438604721,0.02960162951351908,,,,,,209885.41842323318,0.29001359890667944,170254.9974706996,-0.6472412223184485,False,Portland-conventional
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.9, 'l1_ratio': 0.75}",scale,168,True,True,True,1,26,226018.25827609707,2.0254670121516685,166227.97995317122,-0.05218520419591721,-34190.72443666211,-100988.10999999999,0.95,282081.7235076026,138220.15233610405,5.717364015596911,105463.24850548252,0.406208505448986,,rmse,146690.59121052708,,,426860.1605857343,0.6553602043069857,391574.7297240887,-5.813400435262574,False,Portland-conventional
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 7, 'weights': 'distance'}",minmax,168,True,True,True,1,26,226540.2252241488,2.1395123175571507,168548.1774553719,-0.05705065243474716,-33080.3366680576,-100988.10999999999,0.95,0.0,0.0,0.0,0.0,1.0,,rmse,166586.95496628268,,,287613.7954291489,0.4057864023979055,244791.12199356811,-2.093229144507816,False,Portland-conventional
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': 'sqrt'}",minmax,168,True,True,True,1,26,238052.83501220602,1.655902508828309,178425.14587604676,-0.1672176835579129,-6205.984960888599,-100988.10999999999,0.95,88087.8747270194,41368.83765532053,1.461558002393901,32224.04428902374,0.9468090342920765,,rmse,163455.30562327246,,,529385.1342173982,0.6837845183533916,436443.67632258957,-9.479393546619775,False,Portland-conventional
svr,svr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'kernel': 'linear', 'C': 3, 'epsilon': 0.01}",minmax,169,True,True,True,0,26,7691.6906647082005,0.31673344032068523,6538.199790988761,-0.2928571230840098,29219.152841415987,31275.39,0.95,29269.02859814007,15811.378703338381,0.3780976699030743,10997.661225032587,-0.044041728958388315,,rmse,18376.8956504868,,,7691.6906647082005,0.31673344032068523,6538.199790988761,-0.2928571230840098,True,Portland-organic
avg,combo,,"{'how': 'simple', 'models': 'top_5'}",,169,False,False,,0,26,8184.029456815766,0.33400251029503963,7137.832460746037,-0.46366362653062,37340.172767483935,31275.39,0.95,19746.508424212807,11183.943854582081,0.28752465169588226,7975.628761318753,0.4776419017305864,,,,"['knn', 'elasticnet', 'mlp', 'gbt', 'svr']",,8184.029456815766,0.33400251029503963,7137.832460746037,-0.46366362653062,False,Portland-organic
knn,knn,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'n_neighbors': 14, 'weights': 'uniform'}",minmax,169,True,True,True,0,26,8526.685679910788,0.3211350123673368,7325.408159340658,-0.5887933751696355,42268.15571428571,31275.39,0.95,25665.127552918322,12613.612243894357,0.3167407662134252,9100.165234765234,0.3355576155293958,,rmse,14985.60833626224,,,8526.685679910788,0.3211350123673368,7325.408159340658,-0.5887933751696355,False,Portland-organic
weighted,combo,,"{'how': 'weighted', 'models': 'top_7', 'rebalance_weights': 0}",,169,False,False,,0,26,8834.2251125679,0.3467379596691242,7663.291021970439,-0.7054690246139672,38103.24240875188,31275.39,0.95,20638.177353218303,9581.215903439415,0.2467912971741368,6838.992782390722,0.6166286721302257,,,,"['knn', 'elasticnet', 'mlp', 'gbt', 'svr', 'xgboost', 'mlr']","(0.18354299428568904, 0.1764616216038696, 0.17019574117117206, 0.1591500130328781, 0.15717625169833102, 0.1534733782080602, 0.0)",8834.2251125679,0.3467379596691242,7663.291021970439,-0.7054690246139672,False,Portland-organic
elasticnet,elasticnet,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'alpha': 0.2, 'l1_ratio': 0.25}",minmax,169,True,True,True,0,26,10072.84616279386,0.4098213253679947,8923.582648318888,-1.217232904772414,43036.69823867704,31275.39,0.95,24614.336008818682,13091.859778059072,0.34884633459143666,9509.344317981242,0.28421751693832564,,rmse,15896.413653361398,,,10072.84616279386,0.4098213253679947,8923.582648318888,-1.217232904772414,False,Portland-organic
mlp,mlp,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'solver': 'lbfgs', 'random_state': 20}",minmax,169,True,True,True,0,26,10250.591834391802,0.42792616698273017,8520.878249845204,-1.2961739955870102,33075.32715599846,31275.39,0.95,23194.037532747934,13958.593893430047,0.3787636929909731,10290.635532583417,0.18630486352358566,,rmse,16702.330453794817,,,10250.591834391802,0.42792616698273017,8520.878249845204,-1.2961739955870102,False,Portland-organic
mlr,mlr,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{},scale,169,True,True,True,0,26,11162.268629889793,0.3827940952084919,9104.737083922411,-1.7227756158360434,50525.73774476661,31275.39,0.95,23952.869348541153,12185.678187582042,0.30927974529614755,8986.668504395082,0.37987707763980527,,rmse,38592.886560850035,,,11162.268629889793,0.3827940952084919,9104.737083922411,-1.7227756158360434,False,Portland-organic
prophet,prophet,[],{},,169,False,False,True,0,26,12011.327085535813,0.4154595020774033,9702.954634390755,-2.1527453932029315,58407.831795156,31275.39,0.95,26372.153753609207,12719.882017827149,0.3240960157359063,9605.094229591266,0.30884783944607164,,,,,,12011.327085535813,0.4154595020774033,9702.954634390755,-2.1527453932029315,False,Portland-organic
gbt,gbt,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']","{'max_depth': 3, 'max_features': 'sqrt'}",minmax,169,True,True,True,0,26,12357.829663154023,0.39601656147707376,9936.66359152044,-2.3372698279842594,39101.52988704245,31275.39,0.95,8284.70367913144,3454.0407934639675,0.09996660742133828,2643.246624754766,0.9501766069172176,,rmse,18123.030700996766,,,12357.829663154023,0.39601656147707376,9936.66359152044,-2.3372698279842594,False,Portland-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 3},minmax,169,True,True,True,0,26,16536.708691166376,0.510597500946639,12788.853191105769,-4.9759239855038,41088.8671875,31275.39,0.95,1079.6473457653224,587.9508052338667,0.017402523744227835,439.6694676027097,0.998556355187135,,rmse,18853.158801011687,,,16536.708691166376,0.510597500946639,12788.853191105769,-4.9759239855038,False,Portland-organic
xgboost,xgboost,"['AR1', 'AR2', 'AR3', 'AR4', 'AR5', 'AR13', 'AR26', 'weeksin', 'weekcos', 'month_1', 'month_10', 'month_11', 'month_12', 'month_2', 'month_3', 'month_4', 'month_5', 'month_6', 'month_7', 'month_8', 'month_9', 'quarter_1', 'quarter_2', 'quarter_3', 'quarter_4', 'year', 't']",{'max_depth': 2},minmax,168,True,True,True,1,26,80141.22790005233,1.2534663913379989,57554.17644742526,0.21531567460557177,1914.7281494140625,-189941.03999999998,0.95,11003.164545407819,5556.963758121044,0.7607219089161101,4305.229723532234,0.9880343369853349,,rmse,37130.9036762325,,,76432.1261989529,0.17898336473284904,57783.37979994555,0.18474823009491914,True,RaleighGreensboro-conventional
